rollout/ep_rew_mean,time/time_elapsed,time/fps,time/iterations,time/total_timesteps,rollout/ep_len_mean,train/value_loss,train/learning_rate,train/clip_range,train/explained_variance,train/entropy_loss,train/loss,train/std,train/clip_fraction,train/approx_kl,train/policy_gradient_loss,train/n_updates
118.59717502220973,18,3839,34,593920,52.72,24.93563370704651,0.0003,0.2,0.9664166569709778,32.096920013427734,6.661678314208984,0.07999999076128006,0.7625,9.157358,0.11974832955747843,1445
107.37852272938031,18,3840,35,595968,47.86,7.109321415424347,0.0003,0.2,0.9786607623100281,32.096920013427734,2.0242464542388916,0.07999999076128006,0.9138671875,52.59529,0.27918605532031504,1450
103.02018366816914,19,3843,36,598016,46.05,8.237401175498963,0.0003,0.2,0.9799976944923401,32.096920013427734,2.7302112579345703,0.07999999076128006,0.9060546875,4.94557,0.2035133379045874,1455
95.81936806477643,19,3846,37,600064,43.79,3.6112395942211153,0.0003,0.2,0.9907248020172119,32.096920013427734,1.5923047065734863,0.07999999076128006,0.92294921875,32.945435,0.23930375999771059,1460
90.2112750555814,20,3850,38,602112,42.12,8.374911868572235,0.0003,0.2,0.9802817702293396,32.096920013427734,2.805211305618286,0.07999999076128006,0.84814453125,4.4182696,0.1356032429728657,1465
90.4689672139015,20,3851,39,604160,41.73,2.7744320005178453,0.0003,0.2,0.9932018518447876,32.096920013427734,1.4388693571090698,0.07999999076128006,0.928515625,22.894066,0.2678617833182216,1470
96.91750961607276,21,3853,40,606208,43.2,2.2355547517538072,0.0003,0.2,0.9961147904396057,32.096920013427734,1.2343268394470215,0.07999999076128006,0.90087890625,29.472958,0.1908473855815828,1475
100.26745476097716,21,3853,41,608256,44.04,1.8355242490768433,0.0003,0.2,0.9972323775291443,32.096920013427734,1.0895599126815796,0.07999999076128006,0.9373046875,41.746178,0.26486314786598086,1480
100.62675392706801,22,3853,42,610304,44.11,2.3418728440999983,0.0003,0.2,0.9949681758880615,32.096920013427734,1.304718017578125,0.07999999076128006,0.92607421875,9.400816,0.1816082128789276,1485
102.13636919641549,22,3855,43,612352,44.59,1.2496266975998878,0.0003,0.2,0.9975806474685669,32.096920013427734,0.8570067882537842,0.07999999076128006,0.92734375,17.057278,0.22221594816073775,1490
105.03060309024205,23,3857,44,614400,45.64,1.2409582301974296,0.0003,0.2,0.9977167248725891,32.096920013427734,0.9287360310554504,0.07999999076128006,0.94033203125,732.5721,0.2911628383211792,1495
107.87961440613427,23,3858,45,616448,46.62,1.1771375194191933,0.0003,0.2,0.9986203908920288,32.096920013427734,0.8632453083992004,0.07999999076128006,0.92470703125,11.706777,0.24270356297492982,1500
110.62539456922683,24,3858,46,618496,47.35,1.4196563825011252,0.0003,0.2,0.9983600974082947,32.096920013427734,1.0704278945922852,0.07999999076128006,0.9138671875,7.690448,0.23448663810268044,1505
111.6715398223571,24,3860,47,620544,47.49,1.69692921936512,0.0003,0.2,0.9972596168518066,32.096920013427734,1.0418609380722046,0.07999999076128006,0.9205078125,8.52699,0.18263523168861867,1510
112.16079991386673,25,3861,48,622592,47.63,1.3913325816392899,0.0003,0.2,0.9978669881820679,32.096920013427734,1.0034387111663818,0.07999999076128006,0.93583984375,12.574523,0.23366413400508462,1515
112.81099708379651,26,3858,49,624640,48.16,1.3855337768793106,0.0003,0.2,0.9977359175682068,32.096920013427734,0.8922395706176758,0.07999999076128006,0.9076171875,11.354792,0.1949824900366366,1520
115.38953447812008,26,3856,50,626688,49.18,1.356630939245224,0.0003,0.2,0.9983974099159241,32.096920013427734,1.1005322933197021,0.07999999076128006,0.9228515625,37.52218,0.2690702595282346,1525
117.45939360169322,27,3856,51,628736,49.75,2.289041191339493,0.0003,0.2,0.9971011877059937,32.096920013427734,1.3152949810028076,0.07999999076128006,0.87138671875,5.8906374,0.18279178761877118,1530
120.39438852082874,27,3857,52,630784,50.77,2.055818405747414,0.0003,0.2,0.9973891377449036,32.096920013427734,1.1120119094848633,0.07999999076128006,0.89599609375,16.091335,0.17269228869117798,1535
123.33593071712448,28,3857,53,632832,51.95,2.638759472966194,0.0003,0.2,0.9953936338424683,32.096920013427734,1.5126376152038574,0.07999999076128006,0.90078125,7.68379,0.18232156694866716,1540
125.90222252900944,28,3851,54,634880,53.26,2.2532506555318834,0.0003,0.2,0.9973763823509216,32.096920013427734,1.6762263774871826,0.07999999076128006,0.8974609375,10.76436,0.18048425260931253,1545
128.91376162727155,29,3848,55,636928,54.4,3.3511240124702453,0.0003,0.2,0.9962044358253479,32.096920013427734,1.818504810333252,0.07999999076128006,0.90849609375,18.538866,0.19897853154689074,1550
131.09167243528086,29,3847,56,638976,55.09,3.129954034090042,0.0003,0.2,0.9965428709983826,32.096920013427734,1.793936014175415,0.07999999076128006,0.871484375,5.375099,0.16408485344145446,1555
134.09591136097353,30,3848,57,641024,55.85,2.6658660054206846,0.0003,0.2,0.9973853826522827,32.096920013427734,1.6021671295166016,0.07999999076128006,0.89970703125,4.3633175,0.21254258649423718,1560
134.06105476439004,30,3850,58,643072,55.65,3.2074881196022034,0.0003,0.2,0.9970627427101135,32.096920013427734,1.807418704032898,0.07999999076128006,0.8912109375,7.2695036,0.18303613145835698,1565
135.78247061974696,31,3852,59,645120,56.13,4.677250248193741,0.0003,0.2,0.995727002620697,32.096920013427734,2.6396944522857666,0.07999999076128006,0.91962890625,8.31487,0.2312855408526957,1570
136.15834852363395,31,3853,60,647168,56.25,3.999356824159622,0.0003,0.2,0.9964866042137146,32.096920013427734,2.2176430225372314,0.07999999076128006,0.86416015625,1.8777194,0.12914306465536357,1575
139.90499677760852,32,3854,61,649216,57.69,6.3655167579650875,0.0003,0.2,0.99449223279953,32.096920013427734,3.559044599533081,0.07999999076128006,0.9251953125,11.724037,0.21832174666924403,1580
143.7011541247606,32,3856,62,651264,59.14,8.458856976032257,0.0003,0.2,0.9891673922538757,32.096920013427734,3.2588233947753906,0.07999999076128006,0.747265625,2.9694724,0.06458609174005688,1585
149.75047875120453,33,3857,63,653312,61.32,7.175865280628204,0.0003,0.2,0.992826521396637,32.096920013427734,3.3669724464416504,0.07999999076128006,0.8400390625,2.1389544,0.12974173587281257,1590
154.3215790473777,33,3857,64,655360,62.91,7.016446149349212,0.0003,0.2,0.9944180846214294,32.096920013427734,3.5109245777130127,0.07999999076128006,0.8359375,1.4232447,0.10656460151076316,1595
157.3655864140383,34,3856,65,657408,64.04,7.598751544952393,0.0003,0.2,0.9946906566619873,32.096920013427734,3.3729186058044434,0.07999999076128006,0.81416015625,1.0371357,0.10008864901028573,1600
162.13555040377707,35,3857,66,659456,65.91,9.219474053382873,0.0003,0.2,0.9931840896606445,32.096920013427734,4.5432820320129395,0.07999999076128006,0.84375,3.2633095,0.08886609403416515,1605
167.77084527486454,35,3859,67,661504,68.14,11.107549047470092,0.0003,0.2,0.992343544960022,32.096920013427734,6.5795488357543945,0.07999999076128006,0.7732421875,0.7783624,0.06149548636749387,1610
173.0247282892819,36,3858,68,663552,70.2,9.078323483467102,0.0003,0.2,0.9943265318870544,32.096920013427734,5.114380836486816,0.07999999076128006,0.81865234375,2.9905157,0.12496932237409056,1615
179.4006771004014,36,3859,69,665600,72.61,13.71105444431305,0.0003,0.2,0.9915051460266113,32.096920013427734,8.052289962768555,0.07999999076128006,0.76298828125,0.4226848,0.05670484860893339,1620
184.969312596198,37,3861,70,667648,74.72,14.657427215576172,0.0003,0.2,0.9905661344528198,32.096920013427734,4.412071228027344,0.07999999076128006,0.7005859375,0.3463486,0.0329233267577365,1625
192.97414333330892,37,3862,71,669696,77.74,22.424801301956176,0.0003,0.2,0.9860619902610779,32.096920013427734,11.766092300415039,0.07999999076128006,0.66240234375,0.25843006,0.023864323494490237,1630
201.45214712693294,38,3863,72,671744,81.05,22.638860177993774,0.0003,0.2,0.986922562122345,32.096920013427734,8.079337120056152,0.07999999076128006,0.66923828125,0.15020685,0.023304963228292765,1635
206.1485365706675,38,3864,73,673792,82.81,28.240254497528078,0.0003,0.2,0.9860954880714417,32.096920013427734,13.914074897766113,0.07999999076128006,0.71064453125,0.49709928,0.04517402921337634,1640
210.0834959714725,39,3866,74,675840,84.28,20.210150170326234,0.0003,0.2,0.9891448616981506,32.096920013427734,7.5442328453063965,0.07999999076128006,0.71005859375,0.37177628,0.03274020105600357,1645
216.22901572158182,39,3867,75,677888,86.71,27.694595623016358,0.0003,0.2,0.9858187437057495,32.096920013427734,14.748023986816406,0.07999999076128006,0.7072265625,0.33026513,0.04824770435225219,1650
216.84844446096469,40,3869,76,679936,87.03,30.104967641830445,0.0003,0.2,0.9864547252655029,32.096920013427734,13.105547904968262,0.07999999076128006,0.6705078125,0.19228145,0.0072155531728640195,1655
221.38542798736322,40,3870,77,681984,88.88,36.369806909561156,0.0003,0.2,0.9821454286575317,32.096920013427734,16.3209285736084,0.07999999076128006,0.70908203125,0.23559579,0.04649058780050837,1660
222.19045463723515,41,3872,78,684032,89.38,42.09017324447632,0.0003,0.2,0.9817137122154236,32.096920013427734,14.877398490905762,0.07999999076128006,0.7130859375,0.22611201,0.03080814308486879,1665
219.14391129702983,41,3873,79,686080,88.29,39.91004776954651,0.0003,0.2,0.9829614758491516,32.096920013427734,19.53203582763672,0.07999999076128006,0.64072265625,0.15556368,0.006646678666584194,1670
219.78546290263665,42,3874,80,688128,88.59,30.90538363456726,0.0003,0.2,0.9859258532524109,32.096920013427734,11.888869285583496,0.07999999076128006,0.6703125,0.31605065,0.026503882859833537,1675
218.31734023446023,42,3875,81,690176,88.1,27.933317375183105,0.0003,0.2,0.987389326095581,32.096920013427734,14.200138092041016,0.07999999076128006,0.7328125,0.29470548,0.02827492046635598,1680
216.2131971322052,43,3876,82,692224,87.17,22.08893985748291,0.0003,0.2,0.9893836379051208,32.096920013427734,9.413232803344727,0.07999999076128006,0.69296875,0.28342873,0.00647228293819353,1685
217.3787916258565,43,3878,83,694272,87.66,22.981094312667846,0.0003,0.2,0.9896565675735474,32.096920013427734,8.454875946044922,0.07999999076128006,0.7626953125,0.4455496,0.04241436772281304,1690
216.5707743249628,44,3879,84,696320,87.32,20.88361735343933,0.0003,0.2,0.9905804395675659,32.096920013427734,9.436141967773438,0.07999999076128006,0.75517578125,0.3973838,0.04387782311532647,1695
215.48111613262415,44,3880,85,698368,86.71,24.795673179626466,0.0003,0.2,0.9881051182746887,32.096920013427734,15.080063819885254,0.07999999076128006,0.72333984375,0.401699,0.03173557724803686,1700
215.24453824946622,45,3881,86,700416,86.66,22.490892219543458,0.0003,0.2,0.9888445734977722,32.096920013427734,8.801112174987793,0.07999999076128006,0.744140625,0.39509234,0.03762649220880121,1705
